timestamp,day,audio,co2eq,light,rh,temp,img,occupied,lag1_occupied,lag2_occupied,lag3_occupied,lag4_occupied,lag5_occupied,lag6_occupied,lag7_occupied,lag8_occupied
2019-11-26 00:00:00,2019-11-26,0.4454900259999998,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7627129876000002,0.17266891346666666,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:05:00,2019-11-26,0.05543129313333332,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.1658622687,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:10:00,2019-11-26,0.3656220474,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7438959604000002,0.16656315326666665,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:15:00,2019-11-26,0.40541338516666675,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7062173420000001,0.1688470020666667,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:20:00,2019-11-26,0.16891434990000007,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.17102706626666667,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:25:00,2019-11-26,0.13502358856666669,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.16959616636666666,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:30:00,2019-11-26,0.3075717881,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.17649395716666663,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:35:00,2019-11-26,0.5100064773333334,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.17029395656666668,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:40:00,2019-11-26,0.09410653233333337,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.1660265217333333,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:45:00,2019-11-26,0.4885675128666667,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.9393159157333334,0.16921658319999996,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:50:00,2019-11-26,0.6152294973666667,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.8634608104000001,0.1741500835,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 00:55:00,2019-11-26,0.11084221556666667,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.17231868056666672,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:00:00,2019-11-26,0.18094026683333334,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7510491822000003,0.16159700603333338,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:05:00,2019-11-26,0.33976107036666653,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7122583089666665,0.17449797346666662,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:10:00,2019-11-26,0.15139407453333334,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.1759107157333333,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:15:00,2019-11-26,0.14074083056666667,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7487168161666667,0.17568928099999997,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:20:00,2019-11-26,0.7850167433333334,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7348311958333332,0.17338671633333333,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:25:00,2019-11-26,0.5000506810333334,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.1743139966666667,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:30:00,2019-11-26,0.034848373999999994,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.1642607471,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2019-11-26 01:35:00,2019-11-26,0.5318460230000001,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7098523541333336,0.17135305763333333,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2019-11-26 01:40:00,2019-11-26,0.6351833929333335,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7502644405666669,0.1686789477666667,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2019-11-26 01:45:00,2019-11-26,0.13494044300000002,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.16494231766666664,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2019-11-26 01:50:00,2019-11-26,0.08578684095,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7591358678333333,0.1673844620666667,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 01:55:00,2019-11-26,0.32980528233333334,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7304869368000002,0.17268458603333336,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:00:00,2019-11-26,0.2226566305,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.17113167446666663,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:05:00,2019-11-26,0.06349624956666668,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.17000177353333334,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:10:00,2019-11-26,0.5919253621666667,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.9772434684,0.1717975065333333,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:15:00,2019-11-26,0.6519856572000001,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.8027767261333335,0.16922160383333337,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:20:00,2019-11-26,0.12092208076666665,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.1633054291333334,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:25:00,2019-11-26,0.23773224556666667,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.5452984981333334,0.16469612870000003,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:30:00,2019-11-26,0.316475265,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.9696579578666668,0.174707425,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2019-11-26 02:35:00,2019-11-26,0.2616478344,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.16549114193333334,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2019-11-26 02:40:00,2019-11-26,0.03215738813333334,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.1644762699666667,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2019-11-26 02:45:00,2019-11-26,0.45192383976666667,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.9681427807666668,0.17455202046666665,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2019-11-26 02:50:00,2019-11-26,0.7857539348333332,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.8407042788000002,0.17923647159999997,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2019-11-26 02:55:00,2019-11-26,0.08530598223333331,0.8190101580000001,0.8782454050000005,0.9111231169999997,0.7724346840000001,0.1616613319,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
