timestamp,day,audio,co2eq,light,rh,temp,img,occupied,lag1_occupied,lag2_occupied,lag3_occupied,lag4_occupied,lag5_occupied,lag6_occupied,lag7_occupied,lag8_occupied
2019-11-26 00:00:00,2019-11-26,0.9999757925669353,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:05:00,2019-11-26,0.6313273031264544,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:10:00,2019-11-26,0.8209629608463729,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:15:00,2019-11-26,0.9999996044419028,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:20:00,2019-11-26,0.7890361034621795,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:25:00,2019-11-26,0.5278456964840491,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:30:00,2019-11-26,0.999999789964585,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:35:00,2019-11-26,0.9483321989576022,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:40:00,2019-11-26,0.5088929952587933,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:45:00,2019-11-26,0.7952917973231926,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:50:00,2019-11-26,1.0,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 00:55:00,2019-11-26,0.7156153131276369,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:00:00,2019-11-26,0.690905409407181,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:05:00,2019-11-26,1.0,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:10:00,2019-11-26,0.785965705725054,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:15:00,2019-11-26,0.5887320463957925,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:20:00,2019-11-26,1.0,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:25:00,2019-11-26,0.9678927004337311,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:30:00,2019-11-26,0.49343052870438747,0.8062060639554207,0.8838833336856713,0.9231055253959999,0.8102168949771692,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
