timestamp,day,audio,co2eq,light,rh,temp,img,occupied,lag1_occupied,lag2_occupied,lag3_occupied,lag4_occupied,lag5_occupied,lag6_occupied,lag7_occupied,lag8_occupied
2019-11-26 00:00:00,2019-11-26,0.9999757925666667,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:05:00,2019-11-26,0.6313273031,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:10:00,2019-11-26,0.8209629627058823,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:15:00,2019-11-26,0.9999996044545454,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:20:00,2019-11-26,0.7890361033666665,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:25:00,2019-11-26,0.5278456964333332,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:30:00,2019-11-26,0.999999789952381,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:35:00,2019-11-26,0.9483321989000001,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:40:00,2019-11-26,0.5088929952333333,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:45:00,2019-11-26,0.7952917959310345,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-11-26 00:50:00,2019-11-26,1.0,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 00:55:00,2019-11-26,0.7156153131333334,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:00:00,2019-11-26,0.6909054094666668,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:05:00,2019-11-26,1.0,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:10:00,2019-11-26,0.7859657057666669,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:15:00,2019-11-26,0.5887320463666668,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:20:00,2019-11-26,1.0,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:25:00,2019-11-26,0.9678927003666667,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-11-26 01:30:00,2019-11-26,0.49343052870000004,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2019-11-26 01:35:00,2019-11-26,0.8951743669666666,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2019-11-26 01:40:00,2019-11-26,1.0,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2019-11-26 01:45:00,2019-11-26,0.6707411190333336,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.8228691020000001,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2019-11-26 01:50:00,2019-11-26,0.6927315601666667,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.949391172,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 01:55:00,2019-11-26,1.0,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:00:00,2019-11-26,0.8194273083999998,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:05:00,2019-11-26,0.5401364010666666,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:10:00,2019-11-26,0.9566792793666666,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:15:00,2019-11-26,1.0,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:20:00,2019-11-26,0.6467059642666667,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:25:00,2019-11-26,0.6230122004285715,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2019-11-26 02:30:00,2019-11-26,1.0,0.8062060640000003,0.8838833340000001,0.9231055250000003,0.810216895,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
